,Reference,Module,Distance
80,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_8_user_bank_account_validation.cpp,0.009135790661465748
81,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_9_unvalidated_does_something_with_logging.cpp,0.01563963896194498
82,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_1_flag_no_validation.cpp,0.004810736689221606
83,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_2_shell_escape_bash.cpp,0.009022796441797709
84,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_3_arg0_bash.cpp,0.00505288993224462
85,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_4_fails_to_check_for_negative.cpp,0.013472613273431633
86,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_5_null_carries_information.cpp,0.01443532762091615
87,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_6_compiled_regex.cpp,0.008584112053373505
88,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_7_unvalidated_multithreading.cpp,0.01653018550961549
89,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_5_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_8_unvalidated_does_something.cpp,0.014322684978256173
90,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_10_validated_multithreading.cpp,0.00954571961811479
91,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_1_secure_validator_SQL.cpp,0.007871017673960479
92,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_2_zip_code_validation.cpp,0.006879984400378625
93,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_3_free_text_letters_only_py.cpp,0.008136338651673625
94,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_4_int_values.cpp,0.011846003853412834
95,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_5_int_enumeration.cpp,0.009649386171875052
96,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_6_compiled_regex.cpp,0.005984851106662026
97,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_7_user_input_validation.cpp,0.006254050462498606
98,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_8_user_bank_account_validation.cpp,0.006360939932321119
99,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_9_unvalidated_does_something_with_logging.cpp,0.011549806172363009
100,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_1_flag_no_validation.cpp,0.005738839471736368
101,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_2_shell_escape_bash.cpp,0.011963599777836453
102,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_3_arg0_bash.cpp,0.006341177339325488
103,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_4_fails_to_check_for_negative.cpp,0.009564605505765877
104,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_5_null_carries_information.cpp,0.016556701633976934
105,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_6_compiled_regex.cpp,0.005939968039265997
106,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_7_unvalidated_multithreading.cpp,0.014154766659684959
107,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_6_input_validation_none_type.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_8_unvalidated_does_something.cpp,0.011068136535516637
108,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_7_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_10_validated_multithreading.cpp,0.007736156379921977
109,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_7_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_1_secure_validator_SQL.cpp,0.00523444749513946
110,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_7_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_2_zip_code_validation.cpp,0.0061893978557485685
111,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_7_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_3_free_text_letters_only_py.cpp,0.0073530825699804625
112,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_7_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_4_int_values.cpp,0.009129289646554462
